tweet_id,tweet_created_at,tweet_text,hashtags,tweet_quoted_status_id,tweet_mtion,Pertinent,proba_pertinence,user_id,user_screenname,user_name,user_location,user_description
907746055667695616,2017-09-13 01:21:39,Complete Directional Drilling Company https://t.co/iddKxatJ3r,,-1,,FAUX,"0,998795861",425132983,OilPatchHub,OilPatchHub,Earth,"FREE Oil and Gas Classifieds, Jobs and Opportunities! Buy and Sell anything that is Oil and Gas related. From land to equipment to mineral rights to businesses."
909680121539375105,2017-09-18 09:26:56,"Uganda awards Nigerian, Australian firms oil exploration licences @EnergyMixReport #Newsflash https://t.co/ZXsoxpOGEN",Newsflash ; ,-1,EnergyMixReport ; ,FAUX,"0,998751278",1911429468,UnitedCap,United Capital Plc,"Lagos, Nigeria",United Capital Plc is a leading African financial and investment services Group providing bespoke value-added financial service to its clients.
907915975370199041,2017-09-13 12:36:51,@Aben_ABN Resource (TSX-V: ABN) up 51% on discovery of mineralization at its Forrest Kerr Project https://t.co/XcnC2MKh3I https://t.co/0Y7co3rofT,,-1,Aben_ABN ; ,VRAI,"0,998716621",260158028,MiningFeeds,MiningFeeds.com,Toronto,The internet's #1 mining stock research website.
908693214680555521,2017-09-15 16:05:19,Australian Vanadium doubles mineral resource: https://t.co/VI3P0xiUwQ #Australia #Mineral #MineralResource #Mining #AustralianMining #Oz,Australia ; Mineral ; MineralResource ; Mining ; AustralianMining ; Oz ; ,-1,,FAUX,"0,99862421",2751606608,WA_Mining,WA Mining,"UK, Russia and Kazakhstan","#Mining services - exploration planning, early stage scoping and feasibility studies to mine closure. Assay laboratories. Offices in UK, Russia and Kazakhstan."
907722547533434883,2017-09-12 23:48:14,"RT INN_Gold ""Atico Mining Discovers New Massive Sulfide and Provides Exploration Update https://t.co/L8mBF6Qgki #… https://t.co/RTFErY5Epw""",,-1,,VRAI,"0,998618934",2159322464,Sourcingstocks,Sourcingstocks,The Ticker,We are always sourcing the best stock trades. The information on this Twitter link is for information. Consult a financial advisor before buying anything.
908320938940346368,2017-09-14 15:26:02,"Retweeted Uganda Oil Journal (@UgOilJournal):

#Uganda's @energyministry Grants Oil Exploration Licence to... https://t.co/gKyA0jmKQx",Uganda ; ,-1,UgOilJournal ; energyministry ; ,FAUX,"0,998611884",1487567071,MBALECITYFC,MBALE CITY FC,"MBALE, UGANDA",Mbale City FC is the latest talk of sports teams in Mbale with only young blood players and the biggest academy to tap talent in the whole of the east.
908334063743893504,2017-09-14 16:18:11,Liberty One Lithium Reports Positive Geophysical Survey Results Exceed Expectations in Argentina https://t.co/AA4oEs9wnn via @YahooFinance,,-1,YahooFinance ; ,VRAI,"0,998597302",447061276,apppro1,apppro,"Nowhere Land New York, NY",LONG-term INVESTOR looking for ways to build our Nation NOT trade it._It's The Mentality Stupid!_It's NOT how MUCH you make BUT how LONG it took you to make it.
908290891269459968,2017-09-14 13:26:38,"Uganda issues oil exploration license to Australian firm, Armour Energuly Ltd",,-1,,VRAI,"0,998586138",717766813,RSsekandi,Ronald Ssekandi,null,Journalist. Special interest in international relations focusing on  conflict and strategic interests.
908878815505539072,2017-09-16 04:22:50,Uganda issues oil exploration license to Australian Armour Energy https://t.co/0Fhjte4urC https://t.co/GG6z7Db15m,,-1,,VRAI,"0,998586138",889473987390164992,GlobalCommodit3,GlobalCommodityNews,"London, England","Global Commodity News is a commodity hub providing articles and data production, consumption and flows of power, coal, iron ore, steel and other resources."
908631797960970240,2017-09-15 12:01:16,"Uganda issues oil exploration license to Australian firm
https://t.co/Qd9uxNE0m9 https://t.co/yKHd2qzbXo",,-1,,VRAI,"0,998586138",872439771611529216,corridor_pk,Corridor.pk,"Islamabad, Pakistan","Corridor.pk is Pakistan’s leading regional connectivity media platform, dedicated to profiling and promoting the business activities across OBOR."
909160568828907520,2017-09-16 23:02:25,"Oil exploration company halts drilling near Gaspé, announces talks with First Nations https://t.co/VMyTuzCpbI #DGR",DGR ; ,-1,,VRAI,"0,998529309",372614258,deepgreenresist,DeepGreenResistance,null,Deep Green Resistance has a plan of action for anyone determined to fight for this planet—and win.
908651389852749829,2017-09-15 13:19:07,Mexican Gold Files Technical Report for Las Minas Project Mineral Resource Estimate https://t.co/F7Y5xqht0Z,,-1,,FAUX,"0,998433744",21306486,StockGuruDotCom,John Pentony,United States,Find The Buzz on All of Your Favorite Stocks at http://StockGuru.com! Follow us Here & Sign-up for Free Alerts!
908744883053068288,2017-09-15 19:30:38,MEXICAN GOLD FILES TECHNICAL REPORT FOR LAS MINAS PROJECT MINERAL RESOURCE ESTIMATE https://t.co/0VMV54TFaA,,-1,,FAUX,"0,998433744",3351351980,Gambusino_Pros,Gambusino Prospector,null,null
908798502318350336,2017-09-15 23:03:42,Mexican Gold Files Technical Report for Las Minas Project Mineral Resource Estimate... https://t.co/lKfU7pEhsK,,-1,,FAUX,"0,998433744",266299462,mexicomining,Mexico Mining Center,"Hermosillo, Sonora","Welcome to Mexico Mining Center,"
909244018432888832,2017-09-17 04:34:01,Breaking Mexican Gold Files Technical Report for Las Minas Project Mineral Resource Estimate https://t.co/SNWe8pKUDS,,-1,,FAUX,"0,998433744",21306486,StockGuruDotCom,John Pentony,United States,Find The Buzz on All of Your Favorite Stocks at http://StockGuru.com! Follow us Here & Sign-up for Free Alerts!
907617512245796864,2017-09-12 16:50:52,TSX Penny Stocks - Aben Drilling Encounters Mineralization at Forrest Kerr https://t.co/JDbVqcVKK0 via @BowThemes,,-1,BowThemes ; ,VRAI,"0,998363138",618558126,TSXPennyStocks,TSXPennyStocks,Canada,TSX Penny Stocks.ca is a website devoted to hunting for qualityTSX traded Penny Stocks. Visit Our Site & Sign Up for Free News & Alerts. https://t.co/jDj2TYYkAb
908476902784028677,2017-09-15 01:45:46,Govt issues oil exploration license to Australians Armour Energy https://t.co/x49yJpSiaj https://t.co/EaaAN3wQR0,,-1,,VRAI,"0,998324201",867062171963973634,africa_report,Africa Report,Africa,Africa Report on Business
908339576498016256,2017-09-14 16:40:05,Govt issues oil exploration license to Australians Armour Energy - Independent... https://t.co/vnGfGlSo58,,-1,,VRAI,"0,998324201",711916493936713728,allugandan,Uganda News,"Kampala, Uganda",All Ugandan is a one stop shop for Uganda News Aggregated from all popular sites from Uganda.
907915722633785344,2017-09-13 12:35:51,#Neometals announces first sub‐licence agreement for the application of the #Neomet Process technology https://t.co/hQkuDJMafm #Lithium $NMT https://t.co/qzg2Hoorl0,Neometals ; Neomet ; Lithium ; ,-1,,FAUX,"0,998323509",123915259,Investor_Intel,InvestorIntel,Toronto,"http://InvestorIntel.com is a trusted source of independent investor information. InvestorIntel: Share knowledge, Build wealth."
908653540280639489,2017-09-15 13:27:40,Govt Sensitises Karamoja Ahead of Oil Exploration https://t.co/qASWkHxIx6 https://t.co/H6UTkBq0GC,,-1,,VRAI,"0,998283236",254931208,ugandarn,Uganda Radio Network,"Kampala, Uganda","Uganda Radio Network (URN) is an independent agency that serves the Ugandan media with news articles, magazine programs, documentaries, audio content and photos"
907693311032512518,2017-09-12 21:52:04,Pure Gold Mining : Files Mineral Resource Estimate Technical Report on SEDAR  https://t.co/7akMblbC3w,,-1,,FAUX,"0,998277678",102325185,ForTraders,4-traders.com,null,"Find all financials news in real time. Equities, Indexes, Commodities, Currencies, Analysis, Top & Flop @4tradersleaders"
909768072025718786,2017-09-18 15:16:25,$TMQ: Trilogy Metals announces initial high-grade copper results from this summer's exploration diamond drilling... https://t.co/QWnqeHSv3B,,-1,,VRAI,"0,998271213",72928001,Briefingcom,Briefing.com,Chicago,LIVE streaming analysis of U.S. & international equity markets. Contact us: service@briefing.com or 800-752-3013
908300747942580224,2017-09-14 14:05:48,"RT INN_Gold "".CAYgoldNunavut is focused on advancing exploration at its 100-percent owned Kiyuk Lake #gold property …",gold ; ,-1,,VRAI,"0,998236044",2159322464,Sourcingstocks,Sourcingstocks,The Ticker,We are always sourcing the best stock trades. The information on this Twitter link is for information. Consult a financial advisor before buying anything.
907895531229339648,2017-09-13 11:15:37,#news update: Rumble Resources Ltd: Base metal trends identified at Braeside high grade zinc lead project https://t.co/D0rd3k4jxt,news ; ,-1,,VRAI,"0,998203966",83846239,YourIndustry,Your Industry News,"Aberdeen, UK","Lead stories from our group of industry focused websites covering Oil & Gas, Subsea, Renewable, Nuclear, Petrochemical, Mining, Metals, Defence, Communication."
908013881045536768,2017-09-13 19:05:53,"BlackBerry, Timex enter patent licence agreement - Telecompaper (subscription) https://t.co/AruqkErEJO",,-1,,FAUX,"0,998186874",119973528,patesalo_e,patesalo,"Tokyo, JAPAN",I am a bot. I am tweeting IP news. Japanese IP news: @patesalo
908228087220985856,2017-09-14 09:17:04,"Potential of social licence? https://t.co/ySNkqTGbQn 
#EU4Facts @EUScienceHub https://t.co/JpSShzGgFg",EU4Facts ; ,-1,,FAUX,"0,998171509",757477994487160832,Rachel19191,Rachel Kelly,"Hobart, Tasmania",PhD student trying to get her brain around #sociallicence and the #ocean @CMS_UTas @IMASUTAS @idiv
909267701025132544,2017-09-17 06:08:07,https://t.co/6cD2n30MZs New post: James Bond memorabilia auction gives fans licence to spend https://t.co/hL0Fve3Wmy,,-1,,FAUX,"0,998114709",143421193,portaltaxi,PortalTaxi.net,USA,"News, Blogs, Music & More!"
909223259140497409,2017-09-17 03:11:32,"New post: ""James Bond memorabilia auction gives fans licence to spend"" https://t.co/RsNem3vG5C",,-1,,FAUX,"0,998114709",135092899,Angelus1701,Glenn Quagmire ☣,Miami,"First there will be anarchy, then there will be me!"
908408389826465792,2017-09-14 21:13:32,"Govt Awards Oil Exploration Deal to Australian Company - https://t.co/HheOpqYifd via @theugandatoday

#Uganda",Uganda ; ,-1,theugandatoday ; ,VRAI,"0,998061227",783403715239829505,theugandatoday,Uganda Today,"Kampala, Uganda","News, headlines, events, stories and all that is trending in Uganda everyday"
907902950441459712,2017-09-13 11:45:06,"« Oil exploration in #Norwegian #Arctic faces sea of opposition »
@ft
https://t.co/9FIa09psis https://t.co/VASOVi0Gnv",Norwegian ; Arctic ; ,-1,FT ; ,FAUX,"0,99804904",723602518912069634,1pascalphilippe,BluePost,France,"By Pascal Philippe, journalist, former staffer @Courrierinternational (Paris)
#BlueEconomy #digitalOcean #fisheries #oceanScience and tech 
#geopolitics at sea"
909842614404501504,2017-09-18 20:12:37,Global Oil Exploration Hotspots (pls RT↺❤️) https://t.co/5Vjk0WOakX #southamerica #oil #commodties #datedbrent #africa #crud,southamerica ; oil ; commodties ; datedbrent ; africa ; crud ; ,-1,,FAUX,"0,997956408",881586900863262720,NewsNow2017,NewsNow2017,null,Todays News Videos
909334691307716608,2017-09-17 10:34:19,Brixton Metals discovers gold-silver mineralization at Chivas Zone https://t.co/NVTgqRQqpW #Green ?,Green ; ,-1,,VRAI,"0,997876104",303260868,EnvironGreen1,Milly Evans,"Auburn, AL",Love outdoors and am a strong advocate of green living.
907648580885864448,2017-09-12 18:54:19,Minfocus Exploration Announces Encouraging Results from Initial Field Program at Peregrine Zinc Property in SE Bri… https://t.co/C0tvtl5ZNy,,-1,,VRAI,"0,997797883",711061872,Canadian_Money,Dean James,null,Canadian Money - Money Canada Limited
908616599212560384,2017-09-15 11:00:53,Japan’s Inpex to buy stake in Barents Sea licence https://t.co/Yal3JUqjbK,,-1,,FAUX,"0,997768168",3241848419,L_T_P_N,LTPN ®,Worldwide,LTPN ® is a business professional networking service for liquefied natural gas (LNG) terminals.
908129475203698688,2017-09-14 02:45:13,VIE GEOPHYSICIST (North Sea Exploration) (M/F) - UK Geoscience ABERDEEN(GBR) https://t.co/yrdPV3dfuS #oiljobs #oil,oiljobs ; oil ; ,-1,,FAUX,"0,997618334",3241831122,ResEngJobs,OneSubsurface,Watching models run,The biggest collection of reservoir engineer jobs
909761894055124993,2017-09-18 14:51:52,"CAY Update ... ""Cache Exploration drills visible gold at Kiyuk Lake"" ... https://t.co/qZBBEMM3XF https://t.co/jQ3V8XujGD",,-1,,VRAI,"0,997502577",231974834,PaulJones2K,Paul Jones,Canada,No one is going to do it for you ...
909744738370310144,2017-09-18 13:43:42,@NaturalEngland @DefraGovUK Inadequate monitoring of licence conditions results in blatant breaches #badgermonday https://t.co/hOYcAxH9no,badgermonday ; ,908252114882883584,NaturalEngland ; DefraGovUK ; ,FAUX,"0,997464949",3026507986,Rex_Kages,Rex Kages,null,null
908617238575534083,2017-09-15 11:03:25,Ufc's Mcgregor Issued Boxing Licence (pls RT↺❤️) https://t.co/1rQ4irn4hM #UltimateFighting #boxing #socialnews #AthleticComm,UltimateFighting ; boxing ; socialnews ; AthleticComm ; ,-1,,FAUX,"0,997419457",881586900863262720,NewsNow2017,NewsNow2017,null,Todays News Videos
909717553932627968,2017-09-18 11:55:41,"@ZacGoldsmith Disgraceful RT @guardian: Deportation threats, driving licence revoked, child benefit (cont) https://t.co/efh21JaZCe",,-1,ZacGoldsmith ; guardian ; ,FAUX,"0,997419457",74452238,chrismoor,Chris Moorhouse,"London, ENGLAND, UK","mostly retired - still busy - music @ Barnes Methodist Church,  Adv Ctee Ethics in Investment Opinions all personal"
908296110392967168,2017-09-14 13:47:22,"#London #Mayor gives nothing away on pending #Uber licence decision

https://t.co/dJBqVNzvUv

#WorldMarket  @Uber https://t.co/5UC7q7C4pg",London ; Mayor ; Uber ; WorldMarket ; ,-1,Uber ; ,FAUX,"0,997355138",3134597467,InvGurInd,InvestmentGuruIndia,India,"our ambition is to create universal platform 4 investors whereby they get access to news,views & research related to global & local markets all under 1 umbrella"
907652815174107136,2017-09-12 19:11:09,New post: New physicals premiums report: the only all-in-one report for global base metal premiums https://t.co/fZS14TAeeo,,-1,,FAUX,"0,997349343",64305832,OptionsTip,OptionsTip,India,null
908748244611588097,2017-09-15 19:43:59,Orex Announces Joint Venture Property Sandra Escobar is Subject of Lawsuit https://t.co/OHX6iE5DRV,,-1,,FAUX,"0,997232849",3351351980,Gambusino_Pros,Gambusino Prospector,null,null
909794216490004480,2017-09-18 17:00:19,"Cache Exploration Drilling Intersects Two Additional Visible Gold Zones at Kiyuk Lake #goldmining #exploration

https://t.co/PpdocTPdAD",goldmining ; exploration ; ,-1,,VRAI,"0,997186853",877572004227932160,CAYgoldNunavut,Cache Exploration,"Surrey, British Columbia",Cache Exploration TSX-V:CAY is exploring for near-surface gold in Nunavut at its 100%-owned Kiyuk Lake Gold Property. Gold showings over 3g/t.
908244642017284096,2017-09-14 10:22:51,#Uganda's @energyministry Grants Oil Exploration Licence to Australia's Armour Energy in First Competitive Round https://t.co/oeatDJXpYm,Uganda ; ,-1,energyministry ; ,VRAI,"0,997177983",701000326980173824,UgOilJournal,Uganda Oil Journal,"Kampala, Uganda","Online Directory, Updates, News and Analysis on Uganda and Eastern Africa's budding oil and gas Industry."
908293165425332226,2017-09-14 13:35:40,"Australian company starts #mineral exploration in North #Kazakhstan

#Kazakhstannews #News

https://t.co/FFFHFcEWgZ",mineral ; Kazakhstan ; Kazakhstannews ; News ; ,-1,,VRAI,"0,997087653",2455964599,kazinform_eng,Kazinform,null,"А leading international News Agency.  Broadcasting is in Kazakh, Russian, English and Chinese languages."
909416463722786816,2017-09-17 15:59:15,"James Bond, licence to till! 
 #Ploughingmovies",Ploughingmovies ; ,-1,,FAUX,"0,997026249",425855220,keating_joseph,Joseph Keating,null,Galway native working in the UK and likes to talk about farming. all views expressed are entirely my own (so I have been told!)
908670521482637312,2017-09-15 14:35:09,Lesotho grants SA company medicinal marijuana growers licence https://t.co/v238YXjDOF,,-1,,FAUX,"0,997011431",900374842280640512,crypto_growers,Crypto Growers Int.,Oaksterdam,For all people with a warm ♥ for the #CannabisCommunity & #CryptoCurrencies like Bitcoin & Potcoin. We ♥ ICOs & Blockchain News. Enjoy :)
908688270460116992,2017-09-15 15:45:40,Newsletter: Lesotho grants SA company medicinal marijuana grower’s licence - https://t.co/xf9dNQDA1s,,-1,,FAUX,"0,997011431",265837042,FarmersWeeklySA,Farmer's Weekly SA,South Africa,"SA's oldest & most trusted agricultural magazine. Bringing you the latest news, in-depth analysis & farming success stories via http://www.farmersweekly.co.za"
908687314171289601,2017-09-15 15:41:52,Lesotho grants SA company medicinal marijuana grower’s licence https://t.co/roUIWjLInm,,-1,,FAUX,"0,997011431",2834517203,DaggaMagazine,Dagga Magazine,South Africa,South African Dagga Culture & Activism Magazine
907830507039227905,2017-09-13 06:57:14,"These colonies share similar geography with a mix of high, ore-rich mountains and large plains for farming.",,-1,,FAUX,"0,996941481",779369397244747776,ColonyofNY,The Empire State,"New York, USA",null
908587537966551040,2017-09-15 09:05:24,"#3Novices : Uganda: Govt Issues Oil Exploration License to Australian Company https://t.co/MxUQD1YPLH September 15, 2017 at 12:29PM [Indep…",3Novices ; ,-1,,VRAI,"0,996806202",3712687218,3NovicesAfrican,3NovicesAfrica,"Johannesburg, South Africa","Official :The First Online Media Updater Founder Meghashyam, Vaishnavi, Bharath"
909532893310984192,2017-09-17 23:41:54,(Horizontal directional drilling machine) Copenha ... - https://t.co/rh29xTb1bK #RoadConstruction #RockCrushing #Earthmoving #Construction https://t.co/rndQovRk2x,RoadConstruction ; RockCrushing ; Earthmoving ; Construction ; ,-1,,FAUX,"0,996693857",2975158534,ConstructionWa_,C Construction Inc.,null,Providing #RoadConstruction #RockCrushing #Trucking #Concrete #SandandGravel #EarthMoving etc in Washington State since 1992. Call 1 888 260 7525
909634279453237249,2017-09-18 06:24:47,China offers: https://t.co/XJsY7N66r6 -HSS Deburring Chisel 90 Degree Drilling / Chamfering / Cutting Tools Set (...,,-1,,FAUX,"0,996693857",284105566,compre_en_china,Compre en China,null,null
909757413774917633,2017-09-18 14:34:04,Concrete Cutting/Drilling Lead Operator (1 Position) https://t.co/SGPixKR9Cg,,-1,,FAUX,"0,996693857",589623406,JobGymJobs,JobGymJobs,null,The Job Gym has been successfully connecting Job Seekers and Employers in Niagara for over 15 years.
907741126874058757,2017-09-13 01:02:04,DIRECTIONAL DRILLING ENGINEER https://t.co/3PPYLnvefk,,-1,,FAUX,"0,996693857",3115683715,OilGasRecruitmt,OilnGasRecruitment,null,"Oil and Gas recruitment jobsite. Offshore and onshore oilfield jobs. Drilling, HSE, QA/QC, Engineering, Marine, Subsea; #oilandgas #drilling #subsea #oilgas"
908478242398642177,2017-09-15 01:51:06,Tweet Longer a Post: Archeage - Exploration Guide - Lilyut Cartographer (↺RT❤) https://t.co/ljKkhTFzzZ,,-1,,FAUX,"0,996688329",843377423567618049,1ClickPaster,1ClickPaster,null,Paste a blogpost and tweet longer
908704025532657665,2017-09-15 16:48:17,Alderon $Iron Ore announces AGM Results https://t.co/LV7NMn36Jm,,-1,,FAUX,"0,996664222",55775810,mjmorabito,Mark Morabito,Vancouver BC Canada,Founder King & Bay West. Exec Chairman @MyVoleo #FinTech & @CanadaJetlines #ULCC #Travel 🇨🇦✈Chairman of Excelsior & Alderon #Mining. @Virgingalactic Astronaut 🚀
908444319106850816,2017-09-14 23:36:18,.@FireweedZinc Drills Wide High-Grade Mineralization including 10.20% #Zinc 6.28% #Lead & 87.7 g/t #Silver in Yukon https://t.co/PSjR5Rrfqh https://t.co/fvaL0RGMww,Zinc ; Lead ; Silver ; ,-1,FireweedZinc ; ,VRAI,"0,996606606",896123081688612866,InvestPope,Amara Pope,"Vancouver, British Columbia","Strategic Account Manager & PhD Candidate / This profile was created to educate investors on resource, life sciences, & technology investing news"
909801777666572289,2017-09-18 17:30:21,"Manufacturing Operative - Devro #Moodiesburn
Driving licence is essential #NLvacancies 
https://t.co/gN1KoHomi1 https://t.co/2enSti799i",Moodiesburn ; NLvacancies ; ,-1,,FAUX,"0,996557845",550084461,JCPNorthLanarks,JCPNorthLanarks,"North Lanarkshire, Scotland  ",Twitter for Jobcentres in North Lanarkshire. We tweet jobsearch help and advice. No two-way tweets. Account verified at http://t.co/JQ1J0fUJMg
908439391709876224,2017-09-14 23:16:43,"RT @dubai_freezone: Obtaining a fishing licence in UAE => https://t.co/DQVxynM6Za
#UAE #Dubai #dxb #bank #banks … https://t.co/w3PuV71CJS",UAE ; Dubai ; dxb ; bank ; banks ; ,-1,dubai_freezone ; ,FAUX,"0,996453882",878058094940626946,DubaiShopping_,Dubai Shopping,null,Discover #Online #Dubai دبي & experience shopping in style. #DubaiShopping
908457192868769793,2017-09-15 00:27:27,abcnews: RT abcnewsMelb: Anti-vaccination GP's licence suspending following raid in Melbourne https://t.co/0GOLESAMv6,,-1,,FAUX,"0,996453882",26516426,happydreams22,Jodi Jones,"Meridian, MS",Brutally Honest but Disarmingly Charming #marketing #business #manager #analyst #writer #younique #itworks #consultant #joinme
908914106295554048,2017-09-16 06:43:04,#recommended Avino Announces Remaining Results From the Extended 22-Hole Exploration D. [https://t.co/1ZqhrTqkjb],recommended ; ,-1,,FAUX,"0,996319411",875868073579991040,africa_active,Active Africa,Africa,🌍 Sharing great articles about our Africa. Topics promoted #Economy #HumanRights #Health. Tweets are sponsored via @shorte_st
909561898047176709,2017-09-18 01:37:09,"Akeredolu demands licence for Deep Sea Port, inaugurates Council of Obas https://t.co/ayZy5cir4D https://t.co/zcQGMIziFg",,-1,,FAUX,"0,996222334",920300258,InsideOndo,#InsideOndo,"Akure, Nigeria",Bringing you news and events updates from the sunshine state ● Email: InsideOndo@yahoo.com ● DM is open ● 09068091897●
907786122734051328,2017-09-13 04:00:52,"RT proactive_au ""#proactive Lithium Australia NL and Poseidon Nickel teams up for lithium exploration in Lake John… https://t.co/vs8Bn7bwCx""",proactive ; ,-1,,VRAI,"0,996194116",2157355981,TopFiveTraders,TopFiveTraders,The Trading Desk,A cool subscription site 4 stock traders http://topfivetraders.com/ -  Twitter handle 4 entertainment and not advice - consult a financial advisor be4 investing
908967671437328384,2017-09-16 10:15:55,Govt Secures N30 Billion for Exploration of New Minerals - https://t.co/IBgneQ116x,,-1,,FAUX,"0,996163024",898191354395865088,AllTheNewsNG,All The News NG,Nigeria,"We bring you all the latest breaking news in Nigeria, just as they happen. Watch this space!"
908236221004046337,2017-09-14 09:49:23,"Woolrich Men’s Exploration Heritage Eco Rich Packable Jacket, Asphalt, Extra Large https://t.co/YxIPyf0lrp https://t.co/UoXrXus3lU",,-1,,FAUX,"0,996016313",863319315113689088,clothcollectio7,ClothCollection,null,null
907892520855764992,2017-09-13 11:03:39,"Tweet Longer a Post: Crunchy, Crispy, Cutting Sounds..asmr [intentional] (↺RT❤) https://t.co/KZ9M28FEbM",,-1,,FAUX,"0,99585927",843377423567618049,1ClickPaster,1ClickPaster,null,Paste a blogpost and tweet longer
908060410833764352,2017-09-13 22:10:47,Klondex Announces the Continuation of High-Grade Mineralization at Midas by https://t.co/PMhrp6OfxN,,-1,,VRAI,"0,995826866",38430256,EconomicAlpha,EconomicAlpha,United States,Mining Research | Gold trader | 15yr Resource Investor | Even a broken clock is right twice a day 🕰| Value | #Gold $GC_F $GLD $GDX $SLV $GDXJ #METL 🇺🇸🇨🇦
907656937277460480,2017-09-12 19:27:31,"Cornish Lithium Ltd | Lithium exploration within Cornwall, UK https://t.co/oaV6ihQSPg",,-1,,VRAI,"0,995736508",1231567620,ejb_greencomms,Elizabeth Block,London,Passionate writer/editor/consultant on renewable energy. Determined to save the planet within the year - despite Trump.
908295227521339392,2017-09-14 13:43:52,"Govt Owned Telecoms Firm Applies for Broadcasting Licence, https://t.co/3v09FbVxDC #Zimbabwe https://t.co/eotJZ57TKt",Zimbabwe ; ,-1,,FAUX,"0,995727234",763078668184907776,ZimbabweCN,ZCN,Everywhere,Zimbabwe Consolidated News the latest news as it happens #ThisFlag #Tajamuka #MugabeMustGo #Zimbabwe #Taneta #FreshStart #Hatichada #Sesijikile #ZimSpring
909768093974614017,2017-09-18 15:16:30,Camino Extends High Grade Mineralization at Adriana and Katty Zones https://t.co/Aj6LAyOqwg $COR.V $CAMZF,,-1,,VRAI,"0,995443165",32674236,HedgehogTrader,Hedgehog Trader,Toronto,"We forecast gold, silver & individual stocks like no one else!   Browse our products: http://www.gohht.com/products.php  We consult for advisors/funds."
909215247830880256,2017-09-17 02:39:42,James Bond memorabilia auction gives fans licence to spend https://t.co/DmASegbitj,,-1,,FAUX,"0,995407877",549093082,EddieBGuerra,Eddie B. Guerra,"LEEMING, UK",I am Hogs
909223286697025536,2017-09-17 03:11:38,"#BBC ""James Bond memorabilia auction gives fans licence to spend"" https://t.co/XXqdo6qsei",BBC ; ,-1,,FAUX,"0,995407877",86241025,nakhon224,THAILAND [ 12 ],"นครศรีธรรมราช, ประเทศไทย",#News #Thailand #ข่าวสาร #ประเทศไทย #NakhonSiThammarat #นครศรีธรรมราช #การเมือง #ค่าครองชีพ #เศรษฐกิจ #ที่นี่เมืองนคร #Thai #ข่าว #Twitter #เมืองคอน #การจราจร 🐾
909242902592843776,2017-09-17 04:29:35,"#RT @olhosdeaguia031: BBC: ""James Bond memorabilia auction gives fans licence to spend"" https://t.co/WfnQZVDBNr",RT ; ,-1,olhosdeaguia031 ; ,FAUX,"0,995407877",895452827245572096,oda031130,oda031,null,null
909224184479395841,2017-09-17 03:15:12,James Bond memorabilia auction gives fans licence to spend https://t.co/JLeTeLeB9d | BBC,,-1,,FAUX,"0,995407877",431517781,sr_newsuk,News,"Sheffield, UK","News from around the world, sourced by @samradford."
909234816868081664,2017-09-17 03:57:27,Qui Radio Londra: James Bond memorabilia auction gives fans licence to spend https://t.co/fXLi0QT3zt,,-1,,FAUX,"0,995407877",1590686978,RadioLondra_,Radio Londra,Europa centrale,Notizie dal mondo in memoria del colonnello Harold Stevens.
909374309994520577,2017-09-17 13:11:45,"""James Bond memorabilia auction gives fans licence to spend https://t.co/2IudkIsuT0""",,-1,,FAUX,"0,995407877",309282297,UysFaber,UysFaber,Toronto,"Canadian #publisher of the HardWear, Totem Sacred, and Lessons Learned #comicbook series."
909216372684554240,2017-09-17 02:44:10,James Bond memorabilia auction gives fans licence to spend https://t.co/YsOA2BSw8X ^BBC https://t.co/dYLZFZHenk,,-1,,FAUX,"0,995407877",481011796,NVPeople,"News, Views, People.",UK.,Selected News tweets from today. Advice links. Follow for constant updates. It is more effective to use the 'Quote' then 'Comment' method for followers...
909215957758988289,2017-09-17 02:42:31,#Breaking #News James Bond memorabilia auction gives fans licence to spend https://t.co/DTCbHuddg0 #BreakingNews,Breaking ; News ; BreakingNews ; ,-1,,FAUX,"0,995407877",834126730482872321,PNNHQ,Pure News Network,Worldwide,Follow us for #Breaking #News #World #News #International #News and #Headlines from across the globe | Part of @ESSMediaLLC
909224262355046400,2017-09-17 03:15:31,"BBC: ""James Bond memorabilia auction gives fans licence to spend"" https://t.co/n6W6W7U8a5",,-1,,FAUX,"0,995407877",893490955843760129,olhosdeaguia031,Edna #timbeta #sdv,null,null
909234181884059650,2017-09-17 03:54:56,James Bond memorabilia auction gives fans licence to spend,,-1,,FAUX,"0,995407877",368340567,JJonny72,Jonathan Johnson,null,May I talk to someone over here? =) Follow humans only.
909324114858569728,2017-09-17 09:52:18,https://t.co/LqI9wCxuha James Bond memorabilia auction gives fans licence to spend: A private collector… https://t.co/YTylwQvXzb,,-1,,FAUX,"0,995407877",228010353,isearch247,Eric Thompson,null,"New Business Start Up Campaigner,  website owner of http://t.co/QM4OWRHaLe email admin@newsatw.com, http://t.co/kM2MNi2O1F email admin@thebikinicalendar.com"
909498566992973825,2017-09-17 21:25:30,James #Bond memorabilia auction gives fans licence to spend https://t.co/PuNALNPoIT,Bond ; ,-1,,FAUX,"0,995407877",100263010,LadyEvangelina,Evangelina Elliott,Living near the sea,All the rivers run into the sea; yet the sea is not full. King Solomon
